id,name,link
CH2090,Roman Torchwick,https://bgm.tv/character/21511
CH2091,Junior / 黑熊,https://bgm.tv/character/21512
CH2092,Melanie Malachite,https://bgm.tv/character/21513
CH2093,Miltiades Malachite,https://bgm.tv/character/21514
CH2094,金閣 / 金阁,https://bgm.tv/character/32081
CH2095,ユーノ・スクライア / 尤诺·斯克莱亚,https://bgm.tv/character/3740
CH2096,アルフ / 艾尔芙,https://bgm.tv/character/19853
CH2097,春野はるか／キュアフローラ / 春野遥／花神天使,https://bgm.tv/character/28504
CH2098,海藤みなみ／キュアマーメイド / 海藤南／人鱼天使,https://bgm.tv/character/28505
CH2099,天ノ川きらら／キュアトゥインクル / 天之川绮罗／闪亮天使,https://bgm.tv/character/28506
CH2100,紅城トワ／トワイライト／キュアスカーレット / 红城永久／黛维莱德／赤红天使,https://bgm.tv/character/37195
CH2101,パフ / 泡芙,https://bgm.tv/character/28907
CH2102,アロマ / 熏香,https://bgm.tv/character/28908
CH2103,カナタ王子 / 彼方王子,https://bgm.tv/character/28909
CH2104,七瀬ゆい / 七濑唯,https://bgm.tv/character/69131
CH2105,ミス・シャムール / 夏慕尔小姐,https://bgm.tv/character/72179
CH2106,流竜馬 / 流龙马,https://bgm.tv/character/42322
CH2107,将陵僚,https://bgm.tv/character/28548
CH2108,生駒祐未,https://bgm.tv/character/28547
CH2109,蔵前果林,https://bgm.tv/character/28541
CH2110,羽佐間容子 / 羽佐间容子,https://bgm.tv/character/28535
CH2111,要澄美 / 要澄美,https://bgm.tv/character/28537
CH2112,近藤彩乃,https://bgm.tv/character/28540
CH2113,真壁史彦 / 真壁史彦,https://bgm.tv/character/28542
CH2114,皆城公蔵,https://bgm.tv/character/28543
CH2115,影縫余弦 / 影縫余弦,https://bgm.tv/character/20532
CH2116,罗辑,https://bgm.tv/character/61166
CH2117,史强,https://bgm.tv/character/61167
CH2118,联合舰队主席,https://bgm.tv/character/61264
CH2119,萨伊,https://bgm.tv/character/61266
CH2120,坎特,https://bgm.tv/character/61267
CH2121,月城雪兎 / 月城雪兔,https://bgm.tv/character/9370
CH2122,Iroh / 艾洛,https://bgm.tv/character/33168
CH2123,Momo / 模模,https://bgm.tv/character/33469
CH2124,Roku,https://bgm.tv/character/33471
CH2125,二鳥修一 / 二鸟修一,https://bgm.tv/character/10539
CH2126,高槻よしの / 高槻佳乃,https://bgm.tv/character/10542
CH2127,千葉さおり / 千叶沙织,https://bgm.tv/character/10546
CH2128,末広安那 / 末广安那,https://bgm.tv/character/10575
CH2129,二鳥真穂 / 二鸟真穗,https://bgm.tv/character/10567
CH2130,有賀誠 / 有贺诚,https://bgm.tv/character/10554
CH2131,佐々かなこ / 佐佐加奈子,https://bgm.tv/character/10550
CH2132,更科千鶴 / 更科千鹤,https://bgm.tv/character/10557
CH2133,土居伸平 / 土居伸平,https://bgm.tv/character/11888
CH2134,春日恭介 / 春日恭介,https://bgm.tv/character/6645
CH2135,鮎川まどか / 鲇川圆,https://bgm.tv/character/6646
CH2136,檜山ひかる / 桧山光,https://bgm.tv/character/6663
CH2137,春日くるみ / 春日久留美,https://bgm.tv/character/6915
CH2138,江戸川コナン / 江户川柯南,https://bgm.tv/character/3453
CH2139,毛利蘭 / 毛利兰,https://bgm.tv/character/3499
CH2140,ヒロキ・サワダ / 泽田弘树,https://bgm.tv/character/67299
CH2141,ノアズ・アーク,https://bgm.tv/character/7777
CH2142,灰原哀 / 灰原哀,https://bgm.tv/character/7043
CH2143,トマス・シンドラー,https://bgm.tv/character/7782
CH2144,諸星秀樹 / 诸星秀树,https://bgm.tv/character/7781
CH2145,菊川清一郎 / 菊川清一郎,https://bgm.tv/character/67301
CH2146,江守晃 / 江守晃,https://bgm.tv/character/67300
CH2147,アカギ / 赤木茂,https://bgm.tv/character/20374
CH2148,安岡 / 安冈,https://bgm.tv/character/20376
CH2149,鷲巣巌 / 鹫巢严,https://bgm.tv/character/8187
CH2150,南郷 / 南乡,https://bgm.tv/character/20375
CH2151,矢木圭次 / 矢木圭次,https://bgm.tv/character/20377
CH2152,市川 / 市川,https://bgm.tv/character/20378
CH2153,治 / 治,https://bgm.tv/character/20379
CH2154,ニセアカギ / 伪赤木,https://bgm.tv/character/20380
CH2155,シャルル・オクレール,https://bgm.tv/character/3639
CH2156,フランク・ラントワーヌ,https://bgm.tv/character/3645
CH2157,タチヤーナ・ヴィシニョーワ,https://bgm.tv/character/3646
CH2158,ガウルン / 九龙,https://bgm.tv/character/2910
CH2159,風間信二 / 风间信二,https://bgm.tv/character/42049
CH2160,不動遊星 / 不动游星,https://bgm.tv/character/790
CH2161,ジャック・アトラス / 杰克·阿特拉斯,https://bgm.tv/character/791
CH2162,十六夜アキ / 十六夜秋,https://bgm.tv/character/792
CH2163,龍亞 / 龙亚,https://bgm.tv/character/793
CH2164,龍可（るか） / 龙可,https://bgm.tv/character/794
CH2165,クロウ・ホーガン / 克罗・霍根,https://bgm.tv/character/795
CH2166,カーリー渚 / 卡莉渚,https://bgm.tv/character/796
CH2167,ラリー・ドーソン,https://bgm.tv/character/6558
CH2168,牛尾哲,https://bgm.tv/character/6559
CH2169,風見ハヤト / 风见准人,https://bgm.tv/character/9064
CH2170,菅生あすか,https://bgm.tv/character/9066
CH2171,ブリード加賀 (加賀城太郎),https://bgm.tv/character/9068
CH2172,葵 今日子 / 葵今日子,https://bgm.tv/character/37540
CH2173,名云京志郎 / 名云京志郎,https://bgm.tv/character/37541
CH2174,フィル·フリッツ / 菲尔·弗利兹,https://bgm.tv/character/37542
CH2175,彩・スタンフォード / 彩·史丹福,https://bgm.tv/character/37546
CH2176,菅生修,https://bgm.tv/character/9069
CH2177,新条直輝 / 新条直辉,https://bgm.tv/character/9070
CH2178,トチローの母,https://bgm.tv/character/9850
CH2179,ドクターバン,https://bgm.tv/character/9849
CH2180,ハート / 哈特,https://bgm.tv/character/12439
CH2181,ウマソウ / 很美味,https://bgm.tv/character/12440
CH2182,お母さん / 妈妈,https://bgm.tv/character/12444
CH2183,ライト / 莱特,https://bgm.tv/character/12447
CH2184,ゴンザ / 萨贡,https://bgm.tv/character/12454
CH2185,ベコン / 老别肯,https://bgm.tv/character/12455
CH2186,ペロペロ / 贝洛贝洛,https://bgm.tv/character/12457
CH2187,バクー / 巴克,https://bgm.tv/character/12453
CH2188,小糸侑 / 小丝侑,https://bgm.tv/character/63028
CH2189,七海燈子 / 七海灯子,https://bgm.tv/character/63029
CH2190,佐伯沙弥香 / 佐伯沙弥香,https://bgm.tv/character/65746
CH2191,槙聖司 / 槙圣司,https://bgm.tv/character/65976
CH2192,堂島卓 / 堂岛卓,https://bgm.tv/character/66551
CH2193,日向朱里 / 日向朱里,https://bgm.tv/character/73988
CH2194,叶こよみ / 叶历,https://bgm.tv/character/67205
CH2195,箱崎理子 / 箱崎理子,https://bgm.tv/character/67690
CH2196,児玉都 / 儿玉都,https://bgm.tv/character/73992
CH2197,ディアン・ルーベンス / 戴安·鲁本斯,https://bgm.tv/character/9688
CH2198,フェルミ・アマーティ / 费米·阿玛提,https://bgm.tv/character/50771
CH2199,エーブ・ボラン / 艾普·布朗,https://bgm.tv/character/50772
CH2200,マルク・コール / 马克·科尔,https://bgm.tv/character/50776
CH2201,西絹代 / 西绢代,https://bgm.tv/character/37238
CH2202,内藤克美 / 内藤克美,https://bgm.tv/character/19010
CH2203,黒沼爽子 / 黒沼爽子,https://bgm.tv/character/1677
CH2204,風早翔太 / 风早翔太,https://bgm.tv/character/1678
CH2205,矢野あやね / 矢野绫音,https://bgm.tv/character/1679
CH2206,吉田千鶴 / 吉田千鹤,https://bgm.tv/character/1680
CH2207,真田龍 / 真田龙,https://bgm.tv/character/1681
CH2208,胡桃沢梅 / 胡桃泽梅,https://bgm.tv/character/1682
CH2209,三浦健人 / 三浦健人,https://bgm.tv/character/10662
CH2210,荒井一市 / 荒井一市,https://bgm.tv/character/10665
CH2211,遠藤朋実 / 远藤朋实,https://bgm.tv/character/11243
CH2212,カスミ / 小霞,https://bgm.tv/character/12814
CH2213,オーキド・グリーン / 小茂,https://bgm.tv/character/14541
CH2214,サトシ / 小智,https://bgm.tv/character/6154
CH2215,サトシのピカチュウ / 小智的皮卡丘,https://bgm.tv/character/2010
CH2216,タケシ / 小刚,https://bgm.tv/character/14547
CH2217,ケンジ / 小建,https://bgm.tv/character/14548
CH2218,ムサシ / 武藏,https://bgm.tv/character/3230
CH2219,コジロウ / 小次郎,https://bgm.tv/character/3658
CH2220,ロケット団のニャース / 火箭队的喵喵,https://bgm.tv/character/2155
CH2221,アドン / 阿当,https://bgm.tv/character/3276
CH2222,ミッドランドの王 / 米特兰王,https://bgm.tv/character/3279
CH2223,シャルロット / 夏洛特,https://bgm.tv/character/3280
CH2224,ボスコーン / 波斯高,https://bgm.tv/character/3284
CH2225,ガストン / 加斯顿,https://bgm.tv/character/3304
CH2226,おじいさん / 老爷爷,https://bgm.tv/character/23047
CH2227,加藤三郎,https://bgm.tv/character/9588
CH2228,キキ / 琪琪,https://bgm.tv/character/14327
CH2229,ジジ,https://bgm.tv/character/10360
CH2230,トンボ / コポリ,https://bgm.tv/character/68216
CH2231,先輩魔女,https://bgm.tv/character/68217
CH2232,おソノ,https://bgm.tv/character/68218
CH2233,おソノの夫（フクオ）,https://bgm.tv/character/68219
CH2234,ウルスラ,https://bgm.tv/character/68220
CH2235,マキ,https://bgm.tv/character/68222
CH2236,ケット,https://bgm.tv/character/68224
CH2237,嵐山歩鳥 / 岚山步鸟,https://bgm.tv/character/10538
CH2238,紺双葉 / 绀双叶,https://bgm.tv/character/12974
CH2239,辰野俊子 / 辰野俊子,https://bgm.tv/character/12976
CH2240,磯端ウキ / 矶端浮子,https://bgm.tv/character/12977
CH2241,ジョセフィーヌ / 约瑟芬,https://bgm.tv/character/12978
CH2242,真田広章 / 真田广章,https://bgm.tv/character/25509
CH2243,森秋夏彦 / 森秋夏彦,https://bgm.tv/character/45505
CH2244,針原春江 / 针原春江,https://bgm.tv/character/45506
CH2245,荒井和豊 / 荒井和丰,https://bgm.tv/character/45508
CH2246,にゃーこ / 喵子,https://bgm.tv/character/47254
CH2247,にゃっ太 / 喵太,https://bgm.tv/character/47255
CH2248,にゃん五郎 / 喵五郎,https://bgm.tv/character/57764
CH2249,鑢七花 / 鑢七花,https://bgm.tv/character/10035
CH2250,とがめ / 咎儿,https://bgm.tv/character/11564
CH2251,鑢七実 / 鑢七实,https://bgm.tv/character/10078
CH2252,錆白兵 / 锖白兵,https://bgm.tv/character/11081
CH2253,宇練銀閣 / 宇练银阁,https://bgm.tv/character/11082
CH2254,否定姫 / 否定姬,https://bgm.tv/character/21030
CH2255,左右田右衛門左衛門 / 左右田右卫门左卫门,https://bgm.tv/character/21031
CH2256,敦賀迷彩 / 敦贺迷彩,https://bgm.tv/character/21032
CH2257,汽口慚愧 / 汽口惭愧,https://bgm.tv/character/21033
CH2258,小山よし治,https://bgm.tv/character/7210
CH2259,小山まさえ,https://bgm.tv/character/7211
CH2260,風間トオル / 风间彻,https://bgm.tv/character/59728
CH2261,シロ / 小白,https://bgm.tv/character/72315
CH2262,百目鬼遙,https://bgm.tv/character/6461
CH2263,ガブモン / 加布兽,https://bgm.tv/character/5169
CH2264,コロモン / 滚球兽,https://bgm.tv/character/5158
CH2265,大家さん / 房东,https://bgm.tv/character/9944
CH2266,桑原先生 / 桑原老师,https://bgm.tv/character/9945
CH2267,宮月理々栖 / 宫月理理栖,https://bgm.tv/character/23626
CH2268,パーン / 帕恩,https://bgm.tv/character/4066
CH2269,ディードリット / 蒂德莉特,https://bgm.tv/character/4067
CH2270,ギム / 吉姆,https://bgm.tv/character/8548
CH2271,ピロテース / 碧罗蒂丝,https://bgm.tv/character/16318
CH2272,アシュラム / 亚修拉姆,https://bgm.tv/character/73875
CH2273,エト / 埃特,https://bgm.tv/character/75567
CH2274,スレイン / 斯雷因,https://bgm.tv/character/75568
CH2275,ウッド・チャック / 伍德·杰克,https://bgm.tv/character/75569
CH2276,レイリア / 蕾莉亚,https://bgm.tv/character/75570
CH2277,諫山黄泉 / 谏山黄泉,https://bgm.tv/character/11188
CH2278,土宮神楽 / 土宫神乐,https://bgm.tv/character/3869
CH2279,飯綱紀之 / 饭纲纪之,https://bgm.tv/character/56796
CH2280,桜庭一騎 / 樱庭一骑,https://bgm.tv/character/3870
CH2281,岩端晃司 / 岩端晃司,https://bgm.tv/character/56797
CH2282,ナブー兄弟 / 纳布兄弟,https://bgm.tv/character/3871
CH2283,神宮寺菖蒲 / 神宫寺菖蒲,https://bgm.tv/character/3872
CH2284,二階堂桐 / 二阶堂桐,https://bgm.tv/character/56798
CH2285,諌山奈落 / 谏山奈落,https://bgm.tv/character/3873
CH2286,後藤可久士 / 后藤可久士,https://bgm.tv/character/74067
CH2287,後藤姫 / 后藤姬,https://bgm.tv/character/74068
CH2288,志治仰 / 志治仰,https://bgm.tv/character/76176
CH2289,墨田羅砂 / 墨田罗砂,https://bgm.tv/character/76177
CH2290,筧亜美 / 笕亚美,https://bgm.tv/character/76178
CH2291,芥子駆 / 芥子驱,https://bgm.tv/character/76180
CH2292,十丸院五月 / 十丸院五月,https://bgm.tv/character/76181
CH2293,大和力郎 / 大和力郎,https://bgm.tv/character/76182
CH2294,内木理佐 / 内木理佐,https://bgm.tv/character/76183
CH2295,真中らぁら / 真中啦啦,https://bgm.tv/character/27397
CH2296,南みれぃ / 南米雷,https://bgm.tv/character/27398
CH2297,北条そふぃ / 北条苏菲,https://bgm.tv/character/27399
CH2298,東堂シオン / 东堂紫音,https://bgm.tv/character/27400
CH2299,ドロシー・ウェスト / 特萝茜 韦斯特,https://bgm.tv/character/27401
CH2300,レオナ・ウェスト / 蕾欧娜 韦斯特,https://bgm.tv/character/27402
CH2301,ファルル / 法露露,https://bgm.tv/character/27403
CH2302,クマ / 熊,https://bgm.tv/character/27404
CH2303,ウサギ / 兔,https://bgm.tv/character/27405
CH2304,ラッカ / 落下,https://bgm.tv/character/8190
CH2305,レキ / 砾,https://bgm.tv/character/22208
CH2306,カナ / 河鱼,https://bgm.tv/character/22209
CH2307,クウ / 空,https://bgm.tv/character/26821
CH2308,ヒカリ / 光,https://bgm.tv/character/26822
CH2309,ネム / 眠,https://bgm.tv/character/26828
CH2310,ヴァルガーヴ / 瓦尔加布,https://bgm.tv/character/23959
CH2311,フィリア=ウル=コプト,https://bgm.tv/character/23958
CH2312,獣王ゼラス＝メタリオム,https://bgm.tv/character/6922
CH2313,南春香 / 南春香,https://bgm.tv/character/1978
CH2314,南夏奈 / 南夏奈,https://bgm.tv/character/2740
CH2315,南千秋 / 南千秋,https://bgm.tv/character/11560
CH2316,ヒトミ / 瞳,https://bgm.tv/character/20842
CH2317,マキ / 真希,https://bgm.tv/character/3970
CH2318,ケイコ / 圭子,https://bgm.tv/character/3975
CH2319,内田ユカ / 内田优加,https://bgm.tv/character/3980
CH2320,アツコ / 淳子,https://bgm.tv/character/3971
CH2321,リコ / 利子,https://bgm.tv/character/3976
CH2322,Snoopy / 史努比,https://bgm.tv/character/16417
CH2323,Charlie Brown / 查理·布朗,https://bgm.tv/character/33236
CH2324,クガ・ヒロト / 久我悠人,https://bgm.tv/character/72144
CH2325,カザミ / 鸟町风见,https://bgm.tv/character/72145
CH2326,メイ / 芽依,https://bgm.tv/character/72147
CH2327,パルヴィーズ / 帕特里克•亚历山大•莱奥纳•阿尔及尔,https://bgm.tv/character/72148
CH2328,フレディ / 佛莱迪,https://bgm.tv/character/72149
CH2329,ムカイ・ヒナタ / 向居雏田,https://bgm.tv/character/76625
CH2330,マイヤ / 迈雅,https://bgm.tv/character/76626
CH2331,イヴ / 依芙,https://bgm.tv/character/76624
CH2332,博麗霊夢 / 博丽灵梦,https://bgm.tv/character/485
CH2333,霧雨魔理沙 / 雾雨魔理沙,https://bgm.tv/character/486
CH2334,射命丸文 / 射命丸文,https://bgm.tv/character/487
CH2335,東風谷早苗 / 东风谷早苗,https://bgm.tv/character/889
CH2336,チルノ / 琪露诺,https://bgm.tv/character/890
CH2337,レミリア・スカーレット / 蕾米莉亚·斯卡蕾特,https://bgm.tv/character/10478
CH2338,西行寺幽々子 / 西行寺幽幽子,https://bgm.tv/character/10483
CH2339,アリス・マーガトロイド / 爱丽丝·玛格特罗依德,https://bgm.tv/character/10796
CH2340,魂魄妖夢 / 魂魄妖梦,https://bgm.tv/character/11614
CH2341,カイマン / 开曼,https://bgm.tv/character/72110
CH2342,ニカイドウ / 二阶堂,https://bgm.tv/character/72111
CH2343,煙 / 烟,https://bgm.tv/character/72112
CH2344,心,https://bgm.tv/character/72113
CH2345,能井,https://bgm.tv/character/72114
CH2346,恵比寿 / 惠比寿,https://bgm.tv/character/72115
CH2347,藤田,https://bgm.tv/character/72116
CH2348,ターキー / 火鸡,https://bgm.tv/character/75334
CH2349,何でも溶かす魔法使い / 什么都能溶解的魔法师,https://bgm.tv/character/75333
CH2350,清太,https://bgm.tv/character/7153
CH2351,真田徹 / 真田彻,https://bgm.tv/character/49081
CH2352,城ノ内宗一 / 城之内宗一,https://bgm.tv/character/49082
CH2353,秋津政之助 / 秋津政之助,https://bgm.tv/character/10820
